datetime,HomeTeamProb,AwayTeamProb,AwayTeam,HomeTeam,HomeTeamHasWon,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine
2019-12-20,0.4991779505298942,0.5008220494701058,MEM,CLE,True,119.0,-141.0
2019-12-20,0.7722205543977069,0.22777944560229316,SAC,IND,True,-216.0,173.0
2019-12-20,0.8700407384166333,0.12995926158336668,WAS,TOR,True,-285.0,232.0
2019-12-20,0.8423781361489867,0.1576218638510133,DET,BOS,True,-477.0,361.0
2019-12-20,0.8127900641489942,0.18720993585100576,PHO,OKC,True,-148.0,121.0
2019-12-20,0.676987159327904,0.323012840672096,DAL,PHI,False,-382.0,301.0
2019-12-20,0.9081436172934704,0.09185638270652953,NYK,MIA,True,-422.0,330.0
2019-12-20,0.8402652810392294,0.15973471896077066,MIN,DEN,True,-635.0,473.0
2019-12-20,0.6686051736658101,0.33139482633418993,ORL,POR,True,-162.0,135.0
2019-12-20,0.66206003582744,0.33793996417256,NOP,GSW,True,108.0,-130.0
2019-12-21,0.4450239823570152,0.5549760176429848,UTA,CHO,False,226.0,-288.0
2019-12-21,0.8272351205989121,0.17276487940108787,ATL,BRK,True,-337.0,267.0
2019-12-21,0.7227031193093651,0.27729688069063485,CHI,DET,False,107.0,-129.0
2019-12-21,0.8219504430064657,0.1780495569935343,WAS,PHI,True,-1095.0,719.0
2019-12-21,0.12076503286907125,0.8792349671309287,MIL,NYK,False,648.0,-945.0
2019-12-21,0.558767472146735,0.44123252785326506,SAC,MEM,True,109.0,-130.0
2019-12-21,0.3933684157723911,0.6066315842276089,LAC,SAS,False,241.0,-307.0
2019-12-21,0.2852264470677872,0.7147735529322128,HOU,PHO,False,343.0,-449.0
2019-12-21,0.7702685797142756,0.22973142028572435,MIN,POR,True,-282.0,228.0
2019-12-22,0.7009796614047868,0.29902033859521315,DAL,TOR,True,-120.0,100.0
2019-12-22,0.8712278499233032,0.12877215007669685,CHO,BOS,True,-909.0,637.0
2019-12-22,0.5087788030175114,0.4912211969824886,LAC,OKC,True,-110.0,-110.0
2019-12-22,0.8115329622465329,0.18846703775346696,IND,MIL,True,-351.0,272.0
2019-12-22,0.6909299833086074,0.30907001669139256,DEN,LAL,False,-141.0,118.0
2019-12-23,0.7455372359534548,0.2544627640465452,CHI,ORL,True,-200.0,163.0
2019-12-23,0.4189687641818178,0.5810312358181822,PHI,DET,False,234.0,-294.0
2019-12-23,0.6352024511784168,0.3647975488215832,ATL,CLE,True,103.0,-122.0
2019-12-23,0.5427693700794867,0.4572306299205133,TOR,IND,True,-231.0,188.0
2019-12-23,0.4695859526147247,0.5304140473852753,WAS,NYK,False,-158.0,130.0
2019-12-23,0.6741730368078934,0.3258269631921066,UTA,MIA,True,-171.0,142.0
2019-12-23,0.5944339674017464,0.4055660325982536,SAS,MEM,False,100.0,-119.0
2019-12-23,0.2918987204726638,0.7081012795273363,DEN,PHO,False,120.0,-143.0
2019-12-23,0.8200594694226632,0.17994053057733686,NOP,POR,False,-238.0,194.0
2019-12-23,0.3642081330765005,0.6357918669234994,HOU,SAC,False,195.0,-244.0
2019-12-23,0.6103225116289281,0.3896774883710719,MIN,GSW,True,-114.0,-106.0
2019-12-25,0.6309234321113067,0.3690765678886933,BOS,TOR,False,151.0,-183.0
2019-12-25,0.42706280794874574,0.5729371920512543,MIL,PHI,True,130.0,-156.0
2019-12-25,0.27788257442843073,0.7221174255715692,HOU,GSW,True,547.0,-763.0
2019-12-25,0.6109140563251138,0.3890859436748863,LAC,LAL,False,-129.0,109.0
2019-12-25,0.8859261034015438,0.11407389659845625,NOP,DEN,False,-438.0,338.0
2019-12-26,0.6388815202893962,0.3611184797106039,WAS,DET,True,-265.0,215.0
2019-12-26,0.8642877746231966,0.1357122253768034,NYK,BRK,False,-331.0,258.0
2019-12-26,0.8323822348855268,0.16761776511447324,MEM,OKC,False,-244.0,198.0
2019-12-26,0.7843982258482429,0.21560177415175708,SAS,DAL,True,-384.0,297.0
2019-12-26,0.7011876992078867,0.2988123007921133,MIN,SAC,False,-293.0,237.0
2019-12-26,0.7092492016584787,0.2907507983415213,POR,UTA,True,-220.0,179.0
2019-12-27,0.9281345919861668,0.07186540801383323,CLE,BOS,True,-1282.0,841.0
2019-12-27,0.4642102172370552,0.5357897827629448,OKC,CHO,False,-113.0,-107.0
2019-12-27,0.472941541326919,0.5270584586730811,PHI,ORL,True,139.0,-166.0
2019-12-27,0.14292126462018595,0.857078735379814,MIL,ATL,False,236.0,-291.0
2019-12-27,0.6543444777699785,0.3456555222300215,IND,MIA,True,-220.0,179.0
2019-12-27,0.6852767637621832,0.31472323623781684,PHO,GSW,True,139.0,-166.0
2019-12-28,0.8498934894055475,0.15010651059445246,MEM,DEN,True,-455.0,353.0
2019-12-28,0.39876632370616666,0.6012336762938333,IND,NOP,True,-123.0,101.0
2019-12-28,0.6990746669448542,0.3009253330551458,TOR,BOS,False,-307.0,246.0
2019-12-28,0.8228049740327633,0.17719502596723669,BRK,HOU,True,-409.0,322.0
2019-12-28,0.6327727536050469,0.3672272463949531,PHI,MIA,True,-114.0,-107.0
2019-12-28,0.7451717081192614,0.25482829188073863,CLE,MIN,False,-276.0,222.0
2019-12-28,0.7368162569159972,0.26318374308400305,ATL,CHI,True,-470.0,365.0
2019-12-28,0.7530963082422024,0.2469036917577976,NYK,WAS,False,130.0,-159.0
2019-12-28,0.6895830778595784,0.3104169221404216,DET,SAS,True,-214.0,174.0
2019-12-28,0.8776277621101344,0.12237223788986562,ORL,MIL,True,-254.0,207.0
2019-12-28,0.3907471643301189,0.6092528356698811,DAL,GSW,False,437.0,-575.0
2019-12-28,0.7277972936169775,0.2722027063830225,PHO,SAC,False,-138.0,115.0
2019-12-28,0.4935867962828745,0.5064132037171255,LAL,POR,False,180.0,-220.0
2019-12-28,0.7397939011343535,0.2602060988656465,UTA,LAC,False,-333.0,265.0
2019-12-29,0.7671051567353512,0.2328948432646488,OKC,TOR,False,-200.0,165.0
2019-12-29,0.3450816577437028,0.6549183422562972,HOU,NOP,True,-210.0,173.0
2019-12-29,0.6414430032293381,0.3585569967706619,CHO,MEM,True,-144.0,123.0
2019-12-29,0.8298939485456114,0.17010605145438862,SAC,DEN,True,-338.0,270.0
2019-12-29,0.6507341128279521,0.3492658871720479,DAL,LAL,True,-210.0,172.0
2019-12-30,0.8392529246446679,0.16074707535533206,ATL,ORL,False,-664.0,485.0
2019-12-30,0.34037067931968606,0.6596293206803139,MIA,WAS,True,533.0,-750.0
2019-12-30,0.5343559823652391,0.465644017634761,BRK,MIN,True,161.0,-194.0
2019-12-30,0.20806210354548202,0.7919378964545181,MIL,CHI,False,369.0,-482.0
2019-12-30,0.8253985196808141,0.17460148031918601,DET,UTA,True,-521.0,390.0
2019-12-30,0.7732247804393266,0.22677521956067334,PHO,POR,False,-168.0,140.0
2019-12-31,0.5840409120099738,0.41595908799002623,PHI,IND,True,-158.0,132.0
2019-12-31,0.29563833529797884,0.7043616647020212,BOS,CHO,False,271.0,-342.0
2019-12-31,0.3697464646632269,0.6302535353367731,LAC,SAC,False,254.0,-312.0
2019-12-31,0.6552183185248518,0.3447816814751482,DEN,HOU,True,-235.0,191.0
2019-12-31,0.7286113332144697,0.2713886667855303,GSW,SAS,True,-712.0,514.0
2019-12-31,0.9099273719551724,0.09007262804482764,CLE,TOR,True,-400.0,315.0
2019-12-31,0.5639111567993152,0.4360888432006848,DAL,OKC,True,141.0,-169.0
2020-01-01,0.552394805733668,0.4476051942663321,ORL,WAS,False,127.0,-152.0
2020-01-01,0.4170723108735341,0.5829276891264659,POR,NYK,True,150.0,-181.0
2020-01-01,0.9266139921882888,0.07338600781171123,MIN,MIL,True,-4014.0,1584.0
2020-01-01,0.8691083008339632,0.13089169916603682,PHO,LAL,True,-647.0,481.0
2020-01-02,0.6005609586641629,0.3994390413358371,DEN,IND,False,-107.0,-113.0
2020-01-02,0.5647023907948364,0.4352976092051636,CHO,CLE,False,-125.0,105.0
2020-01-02,0.5552238125948316,0.4447761874051685,TOR,MIA,True,-217.0,177.0
2020-01-02,0.6374023164444582,0.3625976835555418,GSW,MIN,True,-150.0,126.0
2020-01-02,0.3687667644561049,0.6312332355438951,UTA,CHI,False,130.0,-155.0
2020-01-02,0.5439277766210868,0.4560722233789132,OKC,SAS,False,-141.0,119.0
2020-01-02,0.791040940324732,0.208959059675268,BRK,DAL,True,-364.0,285.0
2020-01-02,0.6532135902424083,0.3467864097575917,MEM,SAC,True,-199.0,164.0
2020-01-02,0.8663040169931915,0.13369598300680852,DET,LAC,True,-952.0,642.0
2020-01-03,0.5060823978065089,0.4939176021934911,MIA,ORL,True,-111.0,-107.0
2020-01-03,0.9228234441034624,0.0771765558965376,ATL,BOS,True,-632.0,467.0
2020-01-03,0.5447627116351842,0.4552372883648158,POR,WAS,False,245.0,-305.0
2020-01-03,0.701961573116653,0.29803842688334703,PHI,HOU,True,-191.0,159.0
2020-01-03,0.7021676785209306,0.2978323214790693,NYK,PHO,True,-269.0,218.0
2020-01-03,0.8293447209291196,0.1706552790708804,NOP,LAL,True,-573.0,425.0
2020-01-04,0.8703895237895831,0.12961047621041688,MEM,LAC,False,-560.0,420.0
2020-01-04,0.3970829123278941,0.602917087672106,TOR,BRK,False,-123.0,103.0
2020-01-04,0.5137820758290399,0.4862179241709601,UTA,ORL,False,134.0,-162.0
2020-01-04,0.3175720287798185,0.6824279712201815,OKC,CLE,False,213.0,-265.0
2020-01-04,0.3124875593728415,0.6875124406271584,IND,ATL,True,253.0,-313.0
2020-01-04,0.3069330239987679,0.6930669760012321,DEN,WAS,True,616.0,-907.0
2020-01-04,0.2842981948262008,0.7157018051737992,BOS,CHI,False,-110.0,-109.0
2020-01-04,0.8940929297320119,0.10590707026798807,SAS,MIL,True,-828.0,578.0
2020-01-04,0.6207358847932584,0.3792641152067416,DET,GSW,False,118.0,-141.0
2020-01-04,0.851927373644374,0.148072626355626,CHO,DAL,False,-731.0,532.0
2020-01-04,0.6113753941456797,0.3886246058543204,NOP,SAC,False,-137.0,115.0
2020-01-05,0.8843131160324025,0.11568688396759752,NYK,LAC,True,-514.0,391.0
2020-01-05,0.7546711200944521,0.24532887990554786,POR,MIA,True,-218.0,178.0
2020-01-05,0.5114448538745813,0.4885551461254187,MIN,CLE,False,211.0,-261.0
2020-01-05,0.561279148141143,0.43872085185885706,MEM,PHO,False,-278.0,225.0
2020-01-05,0.8553656935705607,0.1446343064294393,DET,LAL,True,-1546.0,932.0
2020-01-06,0.4404882456083425,0.5595117543916575,IND,CHO,False,203.0,-248.0
2020-01-06,0.6599059142732521,0.34009408572674804,OKC,PHI,True,-317.0,260.0
2020-01-06,0.6989004856161608,0.3010995143838392,BRK,ORL,True,-199.0,167.0
2020-01-06,0.2746496179917983,0.7253503820082017,BOS,WAS,True,333.0,-430.0
2020-01-06,0.2867604173773388,0.7132395826226612,DEN,ATL,False,247.0,-306.0
2020-01-06,0.422672062708412,0.577327937291588,UTA,NOP,False,148.0,-178.0
2020-01-06,0.84577974974701,0.15422025025299002,CHI,DAL,True,-409.0,315.0
2020-01-06,0.2688895007523673,0.7311104992476327,MIL,SAS,True,295.0,-375.0
2020-01-06,0.6882078814229502,0.3117921185770498,GSW,SAC,True,-568.0,417.0
2020-01-07,0.8285463249516137,0.17145367504838627,POR,TOR,False,-141.0,118.0
2020-01-07,0.4806148909227889,0.519385109077211,DET,CLE,False,131.0,-159.0
2020-01-07,0.4696471663175021,0.5303528336824979,OKC,BRK,False,-114.0,-106.0
2020-01-07,0.6914320099674033,0.3085679900325967,MIN,MEM,True,-181.0,151.0
2020-01-07,0.5857058054375051,0.4142941945624949,SAC,PHO,False,-273.0,220.0
2020-01-07,0.9056316511341908,0.09436834886580914,NYK,LAL,True,-1271.0,823.0
2020-01-08,0.8049937874740132,0.1950062125259868,SAS,BOS,False,-305.0,247.0
2020-01-08,0.7571135955557013,0.24288640444429865,WAS,ORL,True,-515.0,390.0
2020-01-08,0.3143498588746964,0.6856501411253035,TOR,CHO,False,117.0,-140.0
2020-01-08,0.6182019563201231,0.3817980436798769,MIA,IND,False,-111.0,-109.0
2020-01-08,0.6291859795567071,0.3708140204432929,DEN,DAL,False,-178.0,147.0
2020-01-08,0.22637427718901626,0.7736257228109837,HOU,ATL,False,270.0,-337.0
2020-01-08,0.7189489685153224,0.2810510314846776,CHI,NOP,True,-168.0,141.0
2020-01-08,0.8980536625717697,0.10194633742823034,NYK,UTA,True,-1242.0,788.0
2020-01-08,0.20209327360766252,0.7979067263923374,MIL,GSW,False,802.0,-1221.0
2020-01-09,0.5956808885610189,0.4043191114389811,BOS,PHI,True,-117.0,-104.0
2020-01-09,0.7827515409193929,0.21724845908060708,CLE,DET,False,-309.0,243.0
2020-01-09,0.5574698838522967,0.4425301161477033,POR,MIN,True,-107.0,-113.0
2020-01-09,0.535727809293993,0.46427219070600706,HOU,OKC,True,146.0,-176.0
2020-01-10,0.7229579548768743,0.2770420451231257,ATL,WAS,True,102.0,-121.0
2020-01-10,0.463247778838296,0.536752221161704,NOP,NYK,False,162.0,-195.0
2020-01-10,0.416085493772668,0.5839145062273321,MIA,BRK,True,150.0,-181.0
2020-01-10,0.41491834710575604,0.5850816528942441,IND,CHI,False,-108.0,-112.0
2020-01-10,0.5596099740151459,0.4403900259848541,SAS,MEM,True,-107.0,-113.0
2020-01-10,0.8639356667570671,0.13606433324293288,CHO,UTA,True,-850.0,591.0
2020-01-10,0.44963749411376136,0.5503625058862387,ORL,PHO,True,-174.0,146.0
2020-01-10,0.5691580868767452,0.4308419131232548,LAL,DAL,False,-133.0,111.0
2020-01-10,0.2652376715264134,0.7347623284735866,MIL,SAC,False,375.0,-485.0
2020-01-10,0.8633453566992262,0.1366546433007738,GSW,LAC,True,-1507.0,930.0
2020-01-11,0.8482267756440411,0.15177322435595886,MIN,HOU,True,-550.0,408.0
2020-01-11,0.6910963252190652,0.30890367478093483,CHI,DET,False,-172.0,142.0
2020-01-11,0.8024139401110665,0.19758605988893352,NOP,BOS,True,-727.0,530.0
2020-01-11,0.5510063967223432,0.4489936032776568,LAL,OKC,False,-421.0,331.0
2020-01-11,0.6002933429730261,0.3997066570269739,PHI,DAL,True,-138.0,116.0
2020-01-11,0.9045755158252784,0.0954244841747216,CLE,DEN,False,-937.0,645.0
2020-01-11,0.28769893753832065,0.7123010624616793,MIL,POR,False,268.0,-337.0
2020-01-12,0.2825072418857039,0.7174927581142959,MIA,NYK,True,267.0,-335.0
2020-01-12,0.33129794420637315,0.6687020557936268,UTA,WAS,False,191.0,-237.0
2020-01-12,0.7799230971950194,0.2200769028049806,ATL,BRK,True,-445.0,348.0
2020-01-12,0.7785082036766167,0.22149179632338334,SAS,TOR,False,-203.0,169.0
2020-01-12,0.7688220309315565,0.23117796906844346,GSW,MEM,True,-254.0,207.0
2020-01-12,0.6267154791933202,0.37328452080667984,CHO,PHO,True,-379.0,299.0
2020-01-12,0.6160382848365501,0.3839617151634499,LAC,DEN,True,-105.0,-115.0
2020-01-13,0.5530380329926939,0.4469619670073061,NOP,DET,False,-188.0,155.0
2020-01-13,0.5926855709735125,0.4073144290264875,PHI,IND,True,-157.0,130.0
2020-01-13,0.8713044060841746,0.1286955939158254,CHI,BOS,True,-518.0,388.0
2020-01-13,0.4359685046426104,0.5640314953573895,OKC,MIN,False,114.0,-137.0
2020-01-13,0.544675108865795,0.455324891134205,ORL,SAC,False,-114.0,-105.0
2020-01-13,0.7323440585819203,0.2676559414180797,CHO,POR,True,-440.0,345.0
2020-01-13,0.9226116458849332,0.07738835411506673,CLE,LAL,True,-1264.0,828.0
2020-01-14,0.5370150379635903,0.4629849620364097,PHO,ATL,True,107.0,-129.0
2020-01-14,0.3881179628654749,0.611882037134525,UTA,BRK,False,128.0,-153.0
2020-01-14,0.43011342025758703,0.569886579742413,HOU,MEM,True,170.0,-206.0
2020-01-14,0.9479734815456414,0.052026518454358565,NYK,MIL,True,-1800.0,1059.0
2020-01-14,0.8857459490178717,0.11425405098212825,CLE,LAC,True,-4200.0,1261.0
2020-01-14,0.3423322684756269,0.6576677315243731,DAL,GSW,False,285.0,-361.0
2020-01-15,0.7990619673175237,0.20093803268247634,BRK,PHI,True,-276.0,224.0
2020-01-15,0.8728249792927779,0.12717502070722198,DET,BOS,False,-447.0,346.0
2020-01-15,0.7024301402682678,0.2975698597317322,SAS,MIA,True,-220.0,179.0
2020-01-15,0.6331022886414189,0.36689771135858107,WAS,CHI,True,-188.0,157.0
2020-01-15,0.4423879107591693,0.5576120892408307,IND,MIN,False,144.0,-171.0
2020-01-15,0.5750646249088606,0.4249353750911393,TOR,OKC,False,-114.0,-107.0
2020-01-15,0.8508823659349514,0.14911763406504866,CHO,DEN,True,-850.0,555.0
2020-01-15,0.8165853033371783,0.18341469666282173,POR,HOU,False,-414.0,321.0
2020-01-15,0.4108133281289395,0.5891866718710606,DAL,SAC,False,140.0,-167.0
2020-01-15,0.8170607033507343,0.18293929664926567,ORL,LAL,False,-565.0,421.0
2020-01-16,0.5748911136793844,0.4251088863206156,PHO,NYK,False,112.0,-133.0
2020-01-16,0.8024367371237604,0.1975632628762396,BOS,MIL,True,-647.0,481.0
2020-01-16,0.4088984583371753,0.5911015416628247,UTA,NOP,True,192.0,-237.0
2020-01-16,0.7329306249409663,0.2670693750590337,ORL,LAC,True,-510.0,387.0
2020-01-16,0.3132528663019972,0.6867471336980028,DEN,GSW,False,144.0,-173.0
2020-01-17,0.8103398593285144,0.1896601406714856,MIN,IND,True,-279.0,226.0
2020-01-17,0.8417142245538739,0.1582857754461261,CHI,PHI,True,-325.0,264.0
2020-01-17,0.8859027037415161,0.11409729625848385,WAS,TOR,True,-616.0,460.0
2020-01-17,0.8259452634814245,0.1740547365185755,CLE,MEM,True,-432.0,333.0
2020-01-17,0.6275947475347246,0.37240525246527545,MIA,OKC,False,-106.0,-114.0
2020-01-17,0.8460907414144058,0.15390925858559426,ATL,SAS,False,-375.0,295.0
2020-01-17,0.7716998657573024,0.2283001342426976,POR,DAL,True,-345.0,276.0
2020-01-18,0.4688627416632822,0.5311372583367178,LAC,NOP,False,195.0,-245.0
2020-01-18,0.23619874379635725,0.7638012562036427,MIL,BRK,False,451.0,-598.0
2020-01-18,0.8430930072770505,0.1569069927229495,PHO,BOS,False,-184.0,154.0
2020-01-18,0.2648560913942414,0.7351439086057586,PHI,NYK,False,149.0,-181.0
2020-01-18,0.5245221742379585,0.4754778257620415,DET,ATL,False,-104.0,-115.0
2020-01-18,0.3138934788519435,0.6861065211480565,TOR,MIN,False,148.0,-181.0
2020-01-18,0.7174256445868333,0.2825743554131667,CLE,CHI,True,-306.0,245.0
2020-01-18,0.41744992395092667,0.5825500760490734,ORL,GSW,True,202.0,-248.0
2020-01-18,0.5592405248053125,0.4407594751946875,LAL,HOU,False,-140.0,118.0
2020-01-18,0.8496884090317112,0.15031159096828886,SAC,UTA,True,-426.0,330.0
2020-01-18,0.7347453364443123,0.2652546635556877,POR,OKC,True,-265.0,216.0
2020-01-19,0.5319392204220648,0.4680607795779352,MIA,SAS,True,100.0,-120.0
2020-01-19,0.6767711097339291,0.3232288902660709,IND,DEN,False,-106.0,-113.0
2020-01-20,0.5548916270160531,0.4451083729839469,DET,WAS,True,-112.0,-108.0
2020-01-20,0.20020270230752674,0.7997972976924732,TOR,ATL,False,325.0,-410.0
2020-01-20,0.4154678481325629,0.5845321518674371,PHI,BRK,False,119.0,-142.0
2020-01-20,0.4836390590344648,0.5163609409655352,ORL,CHO,False,135.0,-162.0
2020-01-20,0.6751007157539671,0.3248992842460329,NOP,MEM,False,-145.0,123.0
2020-01-20,0.6740993040570017,0.3259006959429983,OKC,HOU,False,-310.0,251.0
2020-01-20,0.6657759278728864,0.3342240721271136,NYK,CLE,False,101.0,-121.0
2020-01-20,0.9317216375525008,0.06827836244749907,CHI,MIL,True,-1956.0,1037.0
2020-01-20,0.820734505821688,0.17926549417831195,SAC,MIA,True,-160.0,131.0
2020-01-20,0.5086074041290521,0.4913925958709479,LAL,BOS,True,131.0,-156.0
2020-01-20,0.3925040548821993,0.6074959451178007,DEN,MIN,False,-159.0,134.0
2020-01-20,0.49140625291687196,0.508593747083128,SAS,PHO,False,-192.0,159.0
2020-01-20,0.7052718621535209,0.2947281378464791,IND,UTA,True,-318.0,253.0
2020-01-20,0.7705397449536046,0.22946025504639544,GSW,POR,True,-313.0,253.0
2020-01-21,0.6308769337811563,0.3691230662188437,LAC,DAL,False,-141.0,119.0
2020-01-22,0.6637335927672017,0.3362664072327983,SAC,DET,True,109.0,-130.0
2020-01-22,0.7131100660603381,0.2868899339396619,PHI,TOR,True,-274.0,221.0
2020-01-22,0.5493715517461181,0.4506284482538819,OKC,ORL,False,-137.0,115.0
2020-01-22,0.2206760479830653,0.7793239520169347,LAL,NYK,False,550.0,-773.0
2020-01-22,0.23267537733137475,0.7673246226686252,LAC,ATL,True,172.0,-210.0
2020-01-22,0.7736034299049049,0.22639657009509506,MEM,BOS,True,-290.0,236.0
2020-01-22,0.8480353098920158,0.1519646901079842,WAS,MIA,True,-615.0,450.0
2020-01-22,0.6334342903702339,0.3665657096297661,DEN,HOU,True,-562.0,420.0
2020-01-22,0.6327716670392552,0.3672283329607448,MIN,CHI,True,-119.0,-101.0
2020-01-22,0.41789995645529704,0.582100043544703,IND,PHO,False,-104.0,-116.0
2020-01-22,0.5947809947084689,0.4052190052915311,SAS,NOP,False,-162.0,134.0
2020-01-22,0.2639884074788045,0.7360115925211954,UTA,GSW,False,372.0,-510.0
2020-01-23,0.5225222010436068,0.4774777989563932,WAS,CLE,False,-138.0,115.0
2020-01-23,0.3216518028569396,0.6783481971430605,LAL,BRK,False,192.0,-237.0
2020-01-23,0.4798978335532418,0.5201021664467582,DAL,POR,False,188.0,-231.0
2020-01-24,0.09862406531359123,0.9013759346864088,MIL,CHO,False,737.0,-1150.0
2020-01-24,0.5951851483209069,0.4048148516790932,MEM,DET,False,104.0,-125.0
2020-01-24,0.4902428836452462,0.5097571163547538,BOS,ORL,False,-137.0,115.0
2020-01-24,0.20819668487508905,0.7918033151249109,TOR,NYK,False,328.0,-421.0
2020-01-24,0.8885314021293171,0.11146859787068286,ATL,OKC,True,-376.0,295.0
2020-01-24,0.6249850594561138,0.3750149405438862,LAC,MIA,False,112.0,-133.0
2020-01-24,0.6259698974610531,0.3740301025389469,SAC,CHI,False,-121.0,102.0
2020-01-24,0.5107212990619292,0.4892787009380708,DEN,NOP,False,-175.0,144.0
2020-01-24,0.3616941375463387,0.6383058624536613,HOU,MIN,False,192.0,-235.0
2020-01-24,0.7980273175620907,0.20197268243790933,PHO,SAS,False,-201.0,168.0
2020-01-24,0.3215498849246424,0.6784501150753576,IND,GSW,False,223.0,-277.0
2020-01-25,0.7038595796420918,0.2961404203579082,DAL,UTA,True,-211.0,175.0
2020-01-25,0.6606975276015044,0.33930247239849565,BRK,DET,False,119.0,-142.0
2020-01-25,0.3572647256047888,0.6427352743952113,OKC,MIN,False,-129.0,107.0
2020-01-25,0.517413868846964,0.482586131153036,CHI,CLE,False,-110.0,-109.0
2020-01-25,0.5404604855383531,0.4595395144616469,LAL,PHI,True,168.0,-200.0
2020-01-26,0.6251180902606869,0.3748819097393131,HOU,DEN,True,-137.0,114.0
2020-01-26,0.4400306541644841,0.5599693458355159,TOR,SAS,False,130.0,-154.0
2020-01-26,0.7479953677378968,0.25200463226210323,PHO,MEM,True,-141.0,119.0
2020-01-26,0.4726978904374951,0.5273021095625049,LAC,ORL,False,138.0,-165.0
2020-01-26,0.5302565563527052,0.4697434436472948,WAS,ATL,True,-114.0,-105.0
2020-01-26,0.4372341615781658,0.5627658384218341,BOS,NOP,True,-114.0,-105.0
2020-01-26,0.4908512070423312,0.5091487929576688,BRK,NYK,True,-135.0,112.0
2020-01-26,0.4741978485624966,0.5258021514375034,IND,POR,True,-143.0,121.0
2020-01-27,0.7981059185730953,0.20189408142690468,CLE,DET,False,-259.0,211.0
2020-01-27,0.7611304799664198,0.2388695200335802,ORL,MIA,True,-281.0,228.0
2020-01-27,0.5737502967077907,0.42624970329220935,SAC,MIN,False,-152.0,127.0
2020-01-27,0.6349460713677758,0.3650539286322242,DAL,OKC,False,185.0,-225.0
2020-01-27,0.4642371968088279,0.5357628031911721,SAS,CHI,True,-124.0,104.0
2020-01-27,0.7223092780412529,0.2776907219587471,HOU,UTA,False,-1281.0,831.0
2020-01-28,0.8861227017453148,0.11387729825468518,GSW,PHI,True,-1120.0,717.0
2020-01-28,0.6723613453606736,0.3276386546393264,NYK,CHO,True,-114.0,-106.0
2020-01-28,0.9236040249923628,0.07639597500763727,ATL,TOR,True,-969.0,651.0
2020-01-28,0.37838422830276186,0.6216157716972381,NOP,CLE,False,337.0,-448.0
2020-01-28,0.9359325556893336,0.06406744431066648,WAS,MIL,True,-736.0,540.0
2020-01-28,0.5115225659570356,0.4884774340429644,DEN,MEM,True,-115.0,-107.0
2020-01-28,0.6174998225237595,0.3825001774762405,BOS,MIA,False,-123.0,103.0
2020-01-28,0.8555775525093521,0.14442244749064806,PHO,DAL,False,-289.0,235.0
2020-01-29,0.8361983390793605,0.16380166092063952,CHI,IND,True,-467.0,358.0
2020-01-29,0.3945070563663064,0.6054929436336937,MEM,NYK,False,114.0,-136.0
2020-01-29,0.6769097318784636,0.3230902681215364,DET,BRK,True,-250.0,203.0
2020-01-29,0.4578194581333926,0.5421805418666075,UTA,SAS,True,190.0,-235.0
2020-01-29,0.436088382191412,0.5639116178085881,OKC,SAC,False,113.0,-136.0
2020-01-29,0.4649333344064375,0.5350666655935625,HOU,POR,True,170.0,-207.0
2020-01-30,0.6616458633354957,0.3383541366645043,CHO,WAS,True,-163.0,136.0
2020-01-30,0.1712761088144603,0.8287238911855397,TOR,CLE,False,422.0,-557.0
2020-01-30,0.2714048275177143,0.7285951724822857,PHI,ATL,True,208.0,-255.0
2020-01-30,0.8942327764659556,0.10576722353404444,GSW,BOS,True,-1012.0,673.0
2020-01-30,0.573273540794791,0.426726459205209,UTA,DEN,True,116.0,-139.0
2020-01-30,0.8492701372790731,0.15072986272092692,SAC,LAC,False,-1265.0,820.0
2020-01-31,0.2537527950146813,0.7462472049853186,TOR,DET,False,150.0,-181.0
2020-01-31,0.6822471771243226,0.3177528228756774,CHI,BRK,True,-231.0,189.0
2020-01-31,0.6773495180993298,0.32265048190067025,DAL,HOU,True,-336.0,268.0
2020-01-31,0.6126450770919728,0.3873549229080272,MEM,NOP,True,-336.0,260.0
2020-01-31,0.43992340660251616,0.5600765933974838,OKC,PHO,False,-105.0,-114.0
2020-01-31,0.8201090959522497,0.17989090404775032,DEN,MIL,False,-1181.0,686.0
2020-01-31,0.8108698184190695,0.18913018158093053,POR,LAL,False,-981.0,663.0
2020-02-01,0.8577834617550351,0.14221653824496494,MIN,LAC,True,-592.0,437.0
2020-02-01,0.8880843292341929,0.11191567076580712,NYK,IND,False,-636.0,472.0
2020-02-01,0.4953177420202304,0.5046822579797696,MIA,ORL,False,114.0,-135.0
2020-02-01,0.5833273742250562,0.4166726257749438,BRK,WAS,True,104.0,-124.0
2020-02-01,0.5729757166864787,0.4270242833135213,GSW,CLE,False,-123.0,103.0
2020-02-01,0.8552514824290559,0.14474851757094398,ATL,DAL,True,-180.0,151.0
2020-02-01,0.6791155845441266,0.32088441545587343,PHI,BOS,True,-106.0,-114.0
2020-02-01,0.8183650654211276,0.1816349345788724,CHO,SAS,True,-367.0,289.0
2020-02-01,0.40052793409948906,0.5994720659005109,LAL,SAC,False,214.0,-262.0
2020-02-01,0.4848558062419181,0.5151441937580818,UTA,POR,True,200.0,-244.0
2020-02-02,0.31641647550197904,0.683583524498021,DEN,DET,True,114.0,-137.0
