datetime,Season,Type,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayTeamScore,AwayTeamHasWon,HomeTeam,HomeTeamScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,AwayFieldGoalPercentage,HomeFieldGoalPercentage,AwayThreePointPercentage,HomeThreePointPercentage,AwayTurnovers,HomeTurnovers,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2021-06-02,2021,Postseason,6/2/21,7:00 PM ET,Wed,6/2/21 @ 7:00 PM ET,,Final,WAS,112,False,PHI,129,True,/assets/images/nba/logos/WAS.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","29, 36, 38, 26","29, 34, 31, 18",1,-248.0,202.0,-6.5,6.5,-110,-110,230.5,-112.0,-109.0,,,,,-240.0,194.0,-6.0,6.0,-110.0,-110.0,229.5,-113.0,-109.0,,,,,-240.0,195.0,-6.0,6.0,-110.0,-110.0,229.5,-113.0,-109.0,,,,,-235.0,194.0,-6.0,6.0,-106.0,-114.0,230.0,-110.0,-110.0,,,,,-240.0,195.0,-6.0,6.0,-110.0,-110.0,229.5,-113.0,-109.0,,,,,-250.0,205.0,-6.0,6.0,-110.0,-110.0,229.0,-110.0,-110.0,,,,,-245.0,185.0,-6.0,6.0,-110.0,-110.0,228.5,-115.0,-105.0,,,,,-238.0,195.0,-6.0,6.0,-110.0,-110.0,229.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-06-03,2021,Postseason,6/3/21,8:00 PM ET,Thu,6/3/21 @ 8:00 PM ET,,Final,DEN,126,True,POR,115,False,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/POR.png,,,,,,,"Q1, Q2, Q3, Q4","33, 35, 33, 14","29, 32, 37, 28",1,,,-4.0,4.0,-112,-109,,,,,,,,-200.0,164.0,-5.0,5.0,-108.0,-115.0,228.0,-109.0,-113.0,,,,,-200.0,163.0,-5.0,5.0,-107.0,-115.0,228.0,-108.0,-113.0,,,,,-205.0,172.0,-5.0,5.0,-110.0,-110.0,228.0,-110.0,-110.0,,,,,-200.0,163.0,-5.0,5.0,-107.0,-115.0,228.0,-108.0,-113.0,,,,,-200.0,175.0,-5.0,5.0,-110.0,-110.0,227.5,-110.0,-110.0,,,,,-215.0,170.0,-5.0,5.0,-110.0,-110.0,228.0,-115.0,-105.0,,,,,-182.0,150.0,-4.5,4.5,-110.0,-110.0,227.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-03,2021,Postseason,6/3/21,10:30 PM ET,Thu,6/3/21 @ 10:30 PM ET,,Final,PHO,113,True,LAL,100,False,/assets/images/nba/logos/PHO.png,/assets/images/nba/logos/LAL.png,,,,,,,"Q1, Q2, Q3, Q4","14, 27, 35, 24","36, 26, 27, 24",1,-148.0,121.0,-3.0,3.0,-112,-110,,,,,,,,-152.0,127.0,-3.5,3.5,-108.0,-113.0,207.5,-112.0,-110.0,,,,,-152.0,128.0,-3.5,3.5,-108.0,-113.0,207.5,-112.0,-109.0,,,,,-146.0,124.0,-3.0,3.0,-110.0,-110.0,207.5,-108.0,-112.0,,,,,-152.0,128.0,-3.5,3.5,-108.0,-113.0,207.5,-112.0,-109.0,,,,,-150.0,130.0,-3.0,3.0,-110.0,-110.0,207.5,-110.0,-110.0,,,,,-150.0,130.0,-3.0,3.0,-110.0,-110.0,207.5,-115.0,-105.0,,,,,-149.0,125.0,-3.0,3.0,-110.0,-110.0,207.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-04,2021,Postseason,6/4/21,9:00 PM ET,Fri,6/4/21 @ 9:00 PM ET,,Final,LAC,104,True,DAL,97,False,/assets/images/nba/logos/LAC.png,/assets/images/nba/logos/DAL.png,,,,,,,"Q1, Q2, Q3, Q4","28, 17, 32, 20","26, 22, 25, 31",1,120.0,-148.0,3.0,-3.0,-110,-112,,,,,,,,128.0,-152.0,3.0,-3.0,-109.0,-112.0,215.5,-112.0,-109.0,,,,,128.0,-152.0,3.0,-3.0,-109.0,-112.0,215.5,-112.0,-109.0,,,,,130.0,-154.0,3.5,-3.5,-114.0,-106.0,216.5,-108.0,-112.0,,,,,128.0,-152.0,3.0,-3.0,-109.0,-112.0,215.5,-112.0,-109.0,,,,,115.0,-135.0,2.5,-2.5,-110.0,-110.0,216.5,-110.0,-110.0,,,,,130.0,-150.0,3.0,-3.0,-105.0,-115.0,215.5,-115.0,-105.0,,,,,115.0,-139.0,2.5,-2.5,-110.0,-110.0,216.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-05,2021,Postseason,6/5/21,7:30 PM ET,Sat,6/5/21 @ 7:30 PM ET,,Final,MIL,107,False,BKN,115,True,/assets/images/nba/logos/MIL.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4","30, 33, 35, 17","32, 29, 23, 23",1,-195.0,160.0,-5.0,5.0,-112,-110,,,,,,,,-160.0,133.0,-3.5,3.5,-108.0,-113.0,240.5,-110.0,-110.0,,,,,-157.0,132.0,-3.5,3.5,-108.0,-113.0,240.5,-110.0,-110.0,,,,,-172.0,144.0,-3.5,3.5,-115.0,-105.0,240.0,-110.0,-110.0,,,,,-157.0,132.0,-3.5,3.5,-108.0,-113.0,240.5,-110.0,-110.0,,,,,-175.0,155.0,-4.0,4.0,-110.0,-110.0,239.5,-110.0,-110.0,,,,,-170.0,145.0,-4.0,4.0,-110.0,-110.0,239.5,-115.0,-105.0,,,,,-175.0,145.0,-4.0,4.0,-110.0,-110.0,239.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-06,2021,Postseason,6/6/21,1:00 PM ET,Sun,6/6/21 @ 1:00 PM ET,,Final,ATL,128,True,PHI,124,False,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","27, 27, 29, 41","42, 32, 25, 29",1,-137.0,116.0,-2.5,2.5,-112,-109,220.5,-113.0,-108.0,,,,,-202.0,169.0,-4.5,4.5,-112.0,-109.0,220.5,-110.0,-110.0,,,,,-205.0,170.0,-4.5,4.5,-112.0,-109.0,220.5,-110.0,-110.0,,,,,-210.0,176.0,-5.0,5.0,-110.0,-110.0,219.5,-110.0,-110.0,,,,,-205.0,170.0,-4.5,4.5,-112.0,-109.0,220.5,-110.0,-110.0,,,,,-190.0,170.0,-4.5,4.5,-115.0,-105.0,220.0,-110.0,-110.0,,,,,-200.0,170.0,-5.0,5.0,-110.0,-110.0,220.5,-115.0,-105.0,,,,,-189.0,155.0,-4.5,4.5,-110.0,-110.0,221.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-06,2021,Postseason,6/6/21,3:30 PM ET,Sun,6/6/21 @ 3:30 PM ET,,Final,DAL,111,False,LAC,126,True,/assets/images/nba/logos/DAL.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","35, 35, 30, 26","38, 24, 23, 26",1,-215.0,170.0,-5.5,5.5,-110,-110,,,,,,,,-251.0,205.0,-6.0,6.0,-114.0,-107.0,211.5,-113.0,-109.0,,,,,-250.0,205.0,-6.0,6.0,-114.0,-107.0,211.5,-112.0,-109.0,,,,,-240.0,198.0,-6.0,6.0,-114.0,-106.0,211.5,-110.0,-110.0,,,,,-250.0,205.0,-6.0,6.0,-114.0,-107.0,211.5,-113.0,-108.0,,,,,-250.0,210.0,-6.5,6.5,-110.0,-110.0,211.5,-110.0,-110.0,,,,,-265.0,210.0,-6.5,6.5,-110.0,-110.0,211.5,-115.0,-105.0,,,,,-278.0,220.0,-6.5,6.5,-110.0,-110.0,210.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-06-07,2021,Postseason,6/7/21,7:30 PM ET,Mon,6/7/21 @ 7:30 PM ET,,Final,MIL,86,False,BKN,125,True,/assets/images/nba/logos/MIL.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4","36, 29, 30, 30","19, 22, 24, 21",1,-141.0,116.0,-2.5,2.5,-112,-109,,,,,,,,103.0,-123.0,1.5,-1.5,-110.0,-112.0,238.0,-113.0,-109.0,,,,,102.0,-121.0,1.5,-1.5,-110.0,-112.0,238.0,-113.0,-109.0,,,,,108.0,-126.0,2.0,-2.0,-114.0,-106.0,238.5,-114.0,-106.0,,,,,102.0,-121.0,1.5,-1.5,-110.0,-112.0,238.0,-113.0,-109.0,,,,,110.0,-130.0,2.0,-2.0,-110.0,-110.0,238.0,-110.0,-110.0,,,,,105.0,-125.0,1.5,-1.5,-110.0,-110.0,238.0,-115.0,-105.0,,,,,110.0,-133.0,2.0,-2.0,-110.0,-110.0,237.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-06-07,2021,Postseason,6/7/21,10:00 PM ET,Mon,6/7/21 @ 10:00 PM ET,,Final,DEN,105,False,PHO,122,True,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","28, 29, 31, 34","28, 30, 21, 26",1,-225.0,180.0,-5.5,5.5,-110,-110,,,,,,,,-228.0,186.0,-5.5,5.5,-115.0,-107.0,221.5,-112.0,-110.0,,,,,-225.0,185.0,-5.5,5.5,-114.0,-107.0,221.5,-112.0,-109.0,,,,,-255.0,210.0,-6.0,6.0,-110.0,-110.0,221.5,-110.0,-110.0,,,,,-225.0,185.0,-5.5,5.5,-114.0,-107.0,221.5,-112.0,-109.0,,,,,-220.0,190.0,-5.5,5.5,-115.0,-105.0,221.5,-110.0,-110.0,,,,,-240.0,190.0,-5.5,5.5,-115.0,-105.0,221.5,-115.0,-105.0,,,,,-238.0,190.0,-5.5,5.5,-110.0,-110.0,221.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-08,2021,Postseason,6/8/21,7:30 PM ET,Tue,6/8/21 @ 7:30 PM ET,,Final,ATL,102,False,PHI,118,True,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","33, 24, 34, 27","20, 35, 29, 18",1,-198.0,166.0,-4.5,4.5,-112,-108,222.5,-110.0,-110.0,,,,,-276.0,223.0,-6.5,6.5,-110.0,-110.0,225.0,-113.0,-108.0,,,,,-278.0,225.0,-6.5,6.5,-110.0,-110.0,225.5,-108.0,-113.0,,,,,-275.0,225.0,-6.5,6.5,-110.0,-110.0,225.5,-110.0,-110.0,,,,,-278.0,225.0,-6.5,6.5,-110.0,-110.0,225.0,-113.0,-108.0,,,,,-270.0,230.0,-6.5,6.5,-110.0,-110.0,225.0,-110.0,-110.0,,,,,-280.0,220.0,-6.5,6.5,-110.0,-110.0,225.0,-120.0,100.0,,,,,-270.0,220.0,-6.5,6.5,-110.0,-110.0,225.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-08,2021,Postseason,6/8/21,10:00 PM ET,Tue,6/8/21 @ 10:00 PM ET,,Final,LAC,109,False,UTA,112,True,/assets/images/nba/logos/LAC.png,/assets/images/nba/logos/UTA.png,,,,,,,"Q1, Q2, Q3, Q4","18, 29, 32, 33","25, 35, 19, 30",1,-146.0,124.0,-3.0,3.0,-110,-110,,,,,,,,-155.0,128.0,-3.0,3.0,-112.0,-110.0,220.5,-112.0,-109.0,,,,,-155.0,128.0,-3.0,3.0,-112.0,-109.0,220.5,-112.0,-109.0,,,,,-156.0,132.0,-3.0,3.0,-110.0,-110.0,221.5,-110.0,-110.0,,,,,-155.0,128.0,-3.0,3.0,-112.0,-109.0,220.5,-112.0,-109.0,,,,,-150.0,130.0,-3.0,3.0,-110.0,-110.0,221.5,-110.0,-110.0,,,,,-150.0,130.0,-3.0,3.0,-110.0,-110.0,221.5,-115.0,-105.0,,,,,-154.0,125.0,-3.0,3.0,-110.0,-110.0,221.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-09,2021,Postseason,6/9/21,9:30 PM ET,Wed,6/9/21 @ 9:30 PM ET,,Final,DEN,98,False,PHO,123,True,/assets/images/nba/logos/DEN.png,/assets/images/nba/logos/PHO.png,,,,,,,"Q1, Q2, Q3, Q4","25, 27, 34, 37","21, 21, 25, 31",1,-270.0,215.0,-6.0,6.0,-110,-110,,,,,,,,-225.0,181.0,-5.5,5.5,-110.0,-112.0,224.5,-111.0,-110.0,,,,,-225.0,180.0,-5.5,5.5,-109.0,-112.0,224.5,-110.0,-110.0,,,,,-245.0,200.0,-6.0,6.0,-110.0,-110.0,224.5,-110.0,-110.0,,,,,-225.0,180.0,-5.5,5.5,-109.0,-112.0,224.5,-110.0,-110.0,,,,,-220.0,190.0,-5.5,5.5,-110.0,-110.0,224.5,-110.0,-110.0,,,,,-235.0,185.0,-6.0,6.0,-105.0,-115.0,224.5,-115.0,-105.0,,,,,-222.0,180.0,-5.5,5.5,-110.0,-110.0,224.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-06-10,2021,Postseason,6/10/21,7:30 PM ET,Thu,6/10/21 @ 7:30 PM ET,,Final,BKN,83,False,MIL,86,True,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/MIL.png,,,,,,,"Q1, Q2, Q3, Q4","30, 15, 22, 19","11, 31, 23, 18",1,-155.0,129.0,-3.5,3.5,-111,-110,233.5,-112.0,-109.0,,,,,-159.0,133.0,-3.5,3.5,-112.0,-110.0,234.5,-113.0,-108.0,,,,,-159.0,133.0,-3.5,3.5,-112.0,-109.0,235.0,-108.0,-113.0,,,,,-154.0,130.0,-3.5,3.5,-106.0,-114.0,234.5,-112.0,-108.0,,,,,-159.0,133.0,-3.5,3.5,-112.0,-109.0,234.5,-113.0,-108.0,,,,,-155.0,135.0,-3.5,3.5,-110.0,-110.0,234.0,-110.0,-110.0,,,,,-160.0,135.0,-3.5,3.5,-110.0,-110.0,234.5,-115.0,-105.0,,,,,-161.0,135.0,-3.5,3.5,-110.0,-110.0,234.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-10,2021,Postseason,6/10/21,10:00 PM ET,Thu,6/10/21 @ 10:00 PM ET,,Final,LAC,111,False,UTA,117,True,/assets/images/nba/logos/LAC.png,/assets/images/nba/logos/UTA.png,,,,,,,"Q1, Q2, Q3, Q4","30, 36, 27, 24","29, 24, 33, 25",1,-148.0,121.0,-3.0,3.0,-112,-110,,,,,,,,-140.0,117.0,-2.5,2.5,-110.0,-112.0,222.0,-113.0,-109.0,,,,,-139.0,117.0,-2.5,2.5,-110.0,-112.0,222.0,-113.0,-109.0,,,,,-136.0,116.0,-2.5,2.5,-110.0,-110.0,222.5,-110.0,-110.0,,,,,-139.0,117.0,-2.5,2.5,-110.0,-112.0,222.0,-113.0,-109.0,,,,,-140.0,120.0,-2.5,2.5,-110.0,-110.0,222.5,-110.0,-110.0,,,,,-140.0,120.0,-2.5,2.5,-110.0,-110.0,222.5,-115.0,-105.0,,,,,-139.0,115.0,-2.5,2.5,-110.0,-110.0,222.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-11,2021,Postseason,6/11/21,7:30 PM ET,Fri,6/11/21 @ 7:30 PM ET,,Final,PHI,127,True,ATL,111,False,/assets/images/nba/logos/PHI.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","20, 36, 19, 36","28, 33, 34, 32",1,104.0,-122.0,1.5,-1.5,-110,-110,,,,,,,,112.0,-133.0,2.5,-2.5,-114.0,-107.0,225.0,-112.0,-109.0,,,,,115.0,-134.0,2.5,-2.5,-114.0,-107.0,225.0,-112.0,-109.0,,,,,108.0,-126.0,2.0,-2.0,-110.0,-110.0,224.5,-110.0,-110.0,,,,,115.0,-134.0,2.5,-2.5,-113.0,-106.0,225.0,-110.0,-108.0,,,,,110.0,-130.0,2.0,-2.0,-110.0,-110.0,224.5,-110.0,-110.0,,,,,110.0,-130.0,1.5,-1.5,-105.0,-115.0,224.5,-115.0,-105.0,,,,,105.0,-125.0,2.0,-2.0,-110.0,-110.0,224.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-11,2021,Postseason,6/11/21,10:00 PM ET,Fri,6/11/21 @ 10:00 PM ET,,Final,PHO,116,True,DEN,102,False,/assets/images/nba/logos/PHO.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","27, 28, 21, 26","37, 22, 31, 26",1,-123.0,100.0,-1.5,1.5,-113,-110,,,,,,,,-132.0,110.0,-2.5,2.5,-108.0,-114.0,223.5,-112.0,-110.0,,,,,-132.0,110.0,-2.5,2.5,-108.0,-114.0,223.5,-112.0,-109.0,,,,,-130.0,110.0,-2.0,2.0,-110.0,-110.0,223.5,-110.0,-110.0,,,,,-132.0,110.0,-2.5,2.5,-108.0,-114.0,223.5,-112.0,-109.0,,,,,-130.0,110.0,-2.0,2.0,-110.0,-110.0,223.5,-110.0,-110.0,,,,,-130.0,110.0,-2.0,2.0,-110.0,-110.0,223.0,-115.0,-105.0,,,,,-125.0,105.0,-2.0,2.0,-110.0,-110.0,223.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-12,2021,Postseason,6/12/21,8:30 PM ET,Sat,6/12/21 @ 8:30 PM ET,,Final,UTA,106,False,LAC,132,True,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","27, 37, 30, 38","23, 26, 34, 23",1,,,-4.0,4.0,-110,-110,,,,,,,,-208.0,170.0,-5.0,5.0,-112.0,-110.0,223.0,-110.0,-112.0,,,,,-210.0,170.0,-5.0,5.0,-112.0,-110.0,223.0,-110.0,-112.0,,,,,-210.0,176.0,-5.0,5.0,-106.0,-114.0,223.0,-108.0,-112.0,,,,,-210.0,170.0,-5.0,5.0,-112.0,-110.0,223.0,-110.0,-112.0,,,,,-200.0,175.0,-5.0,5.0,-110.0,-110.0,222.0,-110.0,-110.0,,,,,-215.0,170.0,-5.0,5.0,-110.0,-110.0,222.0,-120.0,100.0,,,,,-189.0,155.0,-4.5,4.5,-110.0,-110.0,221.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
2021-06-13,2021,Postseason,6/13/21,3:00 PM ET,Sun,6/13/21 @ 3:00 PM ET,,Final,BKN,96,False,MIL,107,True,/assets/images/nba/logos/BKN.png,/assets/images/nba/logos/MIL.png,,,,,,,"Q1, Q2, Q3, Q4","23, 30, 28, 26","26, 22, 21, 27",1,115.0,-135.0,2.0,-2.0,-110,-110,230.0,-115.0,-105.0,,,,,112.0,-135.0,2.0,-2.0,-109.0,-112.0,228.0,-111.0,-110.0,,,,,112.0,-134.0,2.0,-2.0,-109.0,-112.0,228.0,-110.0,-110.0,,,,,116.0,-136.0,2.0,-2.0,-108.0,-112.0,228.0,-112.0,-108.0,,,,,112.0,-134.0,2.0,-2.0,-109.0,-112.0,228.0,-110.0,-110.0,,,,,115.0,-135.0,2.0,-2.0,-110.0,-110.0,228.0,-110.0,-110.0,,,,,110.0,-130.0,2.0,-2.0,-110.0,-110.0,228.0,-115.0,-105.0,,,,,115.0,-139.0,2.0,-2.0,-105.0,-115.0,227.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-13,2021,Postseason,6/13/21,8:00 PM ET,Sun,6/13/21 @ 8:00 PM ET,,Final,PHO,125,True,DEN,118,False,/assets/images/nba/logos/PHO.png,/assets/images/nba/logos/DEN.png,,,,,,,"Q1, Q2, Q3, Q4","22, 33, 28, 35","28, 35, 33, 29",1,106.0,-129.0,2.0,-2.0,-110,-112,,,,,,,,125.0,-151.0,3.0,-3.0,-110.0,-112.0,223.0,-109.0,-113.0,,,,,125.0,-150.0,3.0,-3.0,-109.0,-112.0,222.5,-113.0,-108.0,,,,,130.0,-154.0,3.5,-3.5,-112.0,-108.0,223.0,-110.0,-110.0,,,,,125.0,-150.0,3.0,-3.0,-109.0,-112.0,223.0,-108.0,-113.0,,,,,120.0,-140.0,3.0,-3.0,-110.0,-110.0,222.5,-110.0,-110.0,,,,,125.0,-145.0,3.0,-3.0,-110.0,-110.0,223.0,-115.0,-105.0,,,,,125.0,-154.0,3.0,-3.0,-110.0,-110.0,222.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-14,2021,Postseason,6/14/21,7:30 PM ET,Mon,6/14/21 @ 7:30 PM ET,,Final,PHI,100,False,ATL,103,True,/assets/images/nba/logos/PHI.png,/assets/images/nba/logos/ATL.png,,,,,,,"Q1, Q2, Q3, Q4","20, 29, 31, 23","28, 34, 20, 18",1,120.0,-148.0,3.0,-3.0,-109,-112,,,,,,,,125.0,-151.0,3.0,-3.0,-112.0,-110.0,225.5,-113.0,-108.0,,,,,128.0,-155.0,3.0,-3.0,-112.0,-110.0,225.5,-113.0,-108.0,,,,,124.0,-146.0,3.0,-3.0,-112.0,-108.0,226.0,-110.0,-110.0,,,,,128.0,-155.0,3.0,-3.0,-112.0,-110.0,225.5,-113.0,-108.0,,,,,120.0,-140.0,2.5,-2.5,-110.0,-110.0,226.0,-110.0,-110.0,,,,,120.0,-140.0,2.5,-2.5,-110.0,-110.0,226.0,-120.0,100.0,,,,,120.0,-143.0,2.5,-2.5,-110.0,-110.0,225.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-14,2021,Postseason,6/14/21,10:00 PM ET,Mon,6/14/21 @ 10:00 PM ET,,Final,UTA,104,False,LAC,118,True,/assets/images/nba/logos/UTA.png,/assets/images/nba/logos/LAC.png,,,,,,,"Q1, Q2, Q3, Q4","30, 38, 26, 24","13, 31, 29, 31",1,,,-4.5,4.5,-115,-105,,,,,,,,-215.0,177.0,-5.0,5.0,-114.0,-108.0,223.5,-113.0,-109.0,,,,,-215.0,180.0,-5.0,5.0,-115.0,-107.0,223.5,-113.0,-108.0,,,,,-220.0,184.0,-5.0,5.0,-114.0,-105.0,223.5,-110.0,-110.0,,,,,-215.0,180.0,-5.0,5.0,-115.0,-107.0,223.5,-113.0,-108.0,,,,,-215.0,185.0,-5.0,5.0,-110.0,-110.0,223.5,-110.0,-110.0,,,,,-215.0,170.0,-5.0,5.0,-110.0,-110.0,223.5,-115.0,-105.0,,,,,-208.0,170.0,-5.0,5.0,-110.0,-110.0,223.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-15,2021,Postseason,6/15/21,8:30 PM ET,Tue,6/15/21 @ 8:30 PM ET,,Final,MIL,108,False,BKN,114,True,/assets/images/nba/logos/MIL.png,/assets/images/nba/logos/BKN.png,,,,,,,"Q1, Q2, Q3, Q4","15, 28, 38, 33","29, 30, 28, 21",1,112.0,-132.0,2.0,-2.0,-108,-112,,,,,,,,-108.0,-112.0,-0.5,0.5,-110.0,-110.0,222.0,-112.0,-109.0,,,,,-109.0,-109.0,0.0,0.0,-110.0,-110.0,222.0,-112.0,-109.0,,,,,-102.0,-116.0,1.0,-1.0,-110.0,-110.0,222.0,-112.0,-108.0,,,,,-109.0,-109.0,-0.5,0.5,-110.0,-110.0,222.0,-112.0,-109.0,,,,,-105.0,-115.0,1.0,-1.0,-110.0,-110.0,222.0,-110.0,-110.0,,,,,100.0,-120.0,1.0,-1.0,-105.0,-115.0,222.0,-115.0,-105.0,,,,,-105.0,-115.0,1.0,-1.0,-110.0,-110.0,221.5,-110.0,-110.0,,,,,,,,,,,,,,,,,
2021-06-16,2021,Postseason,6/16/21,7:30 PM ET,Wed,6/16/21 @ 7:30 PM ET,,Final,ATL,109,True,PHI,106,False,/assets/images/nba/logos/ATL.png,/assets/images/nba/logos/PHI.png,,,,,,,"Q1, Q2, Q3, Q4","38, 24, 25, 19","24, 16, 29, 40",1,-275.0,225.0,-6.5,6.5,-110,-110,,,,,,,,-311.0,252.0,-7.5,7.5,-110.0,-110.0,224.5,-111.0,-111.0,,,,,-315.0,260.0,-7.5,7.5,-110.0,-110.0,224.5,-110.0,-112.0,,,,,-300.0,245.0,-7.5,7.5,-110.0,-110.0,225.0,-110.0,-110.0,,,,,-315.0,260.0,-7.5,7.5,-110.0,-110.0,224.5,-110.0,-112.0,,,,,-300.0,250.0,-7.0,7.0,-110.0,-110.0,224.5,-110.0,-110.0,,,,,-310.0,240.0,-7.5,7.5,-105.0,-115.0,224.5,-115.0,-105.0,,,,,-286.0,230.0,-7.0,7.0,-110.0,-110.0,224.5,-115.0,-105.0,,,,,,,,,,,,,,,,,
